demand_id,Destination_State,Destination_City,opportunity_name,Origin_Lat,Origin_Lon,Destination_Lat,Destination_Lon,distance_km,distance_mean,distance_variance
292740805210006,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.959059980685147,-38.49186973906498,-12.95926,-38.48684,0.5461875315812537,0.5702769397879689,0.05560000505947246
292740805210007,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.958681433515666,-38.49321274666632,-12.95926,-38.48684,0.694415430109246,0.5702769397879689,0.05560000505947246
292740805210009,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.957141449460543,-38.49376084742595,-12.95926,-38.48684,0.7866578669911287,0.5702769397879689,0.05560000505947246
292740805210010,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.954853527132359,-38.49316443368299,-12.94953,-38.49624,0.6769189005420391,0.5909253277023981,0.06200263972809542
292740805210011,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.954820475917009,-38.49084028308417,-12.95926,-38.48684,0.6554524498611908,0.5702769397879689,0.05560000505947246
292740805210012,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.95402663516671,-38.492020124177564,-12.94953,-38.49624,0.6761094670742145,0.5909253277023981,0.06200263972809542
292740805210013,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.953527886790777,-38.49012311315865,-12.95926,-38.48684,0.7273504882178421,0.5702769397879689,0.05560000505947246
292740805210014,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.953759242294586,-38.48885031316874,-12.95926,-38.48684,0.6464607599084968,0.5702769397879689,0.05560000505947246
292740805210015,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.954516371083031,-38.48806323786148,-12.95926,-38.48684,0.5413120723434455,0.5702769397879689,0.05560000505947246
292740805210016,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.95520781695749,-38.48874393044942,-12.95926,-38.48684,0.4936025708718697,0.5702769397879689,0.05560000505947246
292740805210017,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.955834578629252,-38.48744219361001,-12.95926,-38.48684,0.3845465410815852,0.5702769397879689,0.05560000505947246
292740805210018,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.957399261714341,-38.489189645848505,-12.95926,-38.48684,0.32767636316572857,0.5702769397879689,0.05560000505947246
292740805210020,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.961685248816554,-38.49105791802375,-12.95926,-38.48684,0.5305029461534567,0.5702769397879689,0.05560000505947246
292740805210021,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.961361901948438,-38.49261705222793,-12.95926,-38.48684,0.6685635188539599,0.5702769397879689,0.05560000505947246
292740805210022,BA,SALVADOR,UBS PROF MARIO ANDREA,-12.961744344429302,-38.49446743851888,-12.96857,-38.49695,0.8017263421513753,0.5774889668459275,0.06473581699248131
292740805210023,BA,SALVADOR,UBS PROF MARIO ANDREA,-12.960977093765996,-38.4961543052977,-12.96857,-38.49695,0.8444294874604258,0.5774889668459275,0.06473581699248131
292740805210024,BA,SALVADOR,UBS PROF MARIO ANDREA,-12.959368319849235,-38.49660054996203,-12.96857,-38.49695,1.0186893811560245,0.5774889668459275,0.06473581699248131
292740805210025,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.958552581331379,-38.4958209842971,-12.95926,-38.48684,0.9775976126438066,0.5702769397879689,0.05560000505947246
292740805210027,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.955746367437143,-38.497234274383125,-12.94953,-38.49624,0.6961278497976023,0.5909253277023981,0.06200263972809542
292740805210028,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.954548176936848,-38.49444207990644,-12.94953,-38.49624,0.5884402847187461,0.5909253277023981,0.06200263972809542
292740805210029,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.95341294440104,-38.494461479603835,-12.94953,-38.49624,0.4709266862061497,0.5909253277023981,0.06200263972809542
292740805210030,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.953437485707235,-38.492243423436605,-12.94953,-38.49624,0.6123107806267611,0.5909253277023981,0.06200263972809542
292740805210031,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.95291663506824,-38.49097331232621,-12.94953,-38.49624,0.6833352512440991,0.5909253277023981,0.06200263972809542
292740805210032,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.952822888910951,-38.48947795690513,-12.95926,-38.48684,0.7675074529413406,0.5702769397879689,0.05560000505947246
